date,store,item,sales
2016-01-19,1,30,28
2016-01-19,1,48,32
2016-01-20,1,5,18
2016-01-20,4,19,20
2016-01-20,2,48,45
2016-01-20,1,16,12
2016-01-20,1,18,49
2016-01-20,1,48,31
2016-01-21,1,12,44
2016-01-21,9,9,49
2016-01-21,3,21,33
2016-01-21,8,37,22
2016-01-21,2,12,63
2016-01-22,2,49,30
2016-01-22,2,12,69
2016-01-22,2,39,38
2016-01-22,1,31,60
2016-01-23,8,23,23
2016-01-23,7,30,22
2016-01-23,5,13,52
2016-01-23,2,16,26
2016-01-23,7,16,9
2016-01-24,9,36,66
2016-01-24,8,4,24
2016-01-24,3,40,32
2016-01-24,3,22,85
2016-01-24,8,48,47
2016-01-25,9,31,36
2016-01-25,9,14,28
2016-01-25,10,5,8
2016-01-25,5,6,32
2016-01-25,8,42,29
2016-01-26,5,35,28
2016-01-26,6,30,22
2016-01-26,8,45,79
2016-01-26,5,47,7
2016-01-26,5,3,17
2016-01-27,7,3,16
2016-01-27,8,14,44
2016-01-27,7,47,18
2016-01-27,2,35,50
2016-01-28,10,20,37
2016-01-28,3,7,52
2016-01-28,8,35,53
2016-01-28,9,47,16
2016-01-28,4,29,50
2016-01-29,4,40,29
2016-01-30,4,13,72
2016-01-30,7,22,30
2016-01-30,7,23,14
2016-01-30,4,20,34
2016-01-30,10,40,30
2016-01-30,5,15,49
2016-01-30,5,14,31
2016-01-31,7,37,12
2016-01-31,9,32,38
2016-01-31,9,14,56
2016-01-31,6,3,29
2016-01-31,8,20,42
2016-01-31,2,13,91
2016-02-01,9,40,24
2016-02-01,4,17,25
2016-02-01,3,47,15
2016-02-01,9,33,41
2016-02-01,4,9,38
2016-02-01,9,7,45
2016-02-01,2,42,15
2016-02-02,3,21,27
2016-02-02,8,13,103
2016-02-02,6,33,42
2016-02-03,7,18,41
2016-02-03,5,27,11
2016-02-03,8,23,28
2016-02-03,2,36,74
2016-02-03,6,33,41
2016-02-03,7,29,24
2016-02-04,5,36,60
2016-02-04,7,17,21
2016-02-04,4,41,15
2016-02-05,8,34,31
2016-02-05,9,17,27
2016-02-05,9,1,12
2016-02-05,1,6,53
2016-02-05,5,38,61
2016-02-05,10,15,86
2016-02-05,6,30,23
2016-02-05,8,44,40
2016-02-05,5,29,46
2016-02-05,1,18,68
2016-02-05,4,25,74
2016-02-06,8,12,76
2016-02-06,10,1,26
2016-02-06,5,18,66
2016-02-06,10,41,24
2016-02-06,2,22,96
2016-02-06,8,30,37
2016-02-06,2,42,45
2016-02-07,7,3,17
2016-02-07,8,42,43
2016-02-07,2,50,67
2016-02-08,7,32,28
2016-02-08,2,48,48
2016-02-08,4,42,24
2016-02-08,4,46,42
2016-02-08,3,45,51
2016-02-08,5,2,38
2016-02-08,2,36,52
2016-02-08,9,13,55
2016-02-08,4,20,29
2016-02-08,3,14,47
2016-02-08,1,36,41
2016-02-09,2,47,23
2016-02-09,10,2,42
2016-02-09,10,14,53
2016-02-09,10,19,34
2016-02-09,6,34,18
2016-02-10,2,43,48
2016-02-10,2,36,57
2016-02-10,5,35,35
2016-02-10,6,14,30
2016-02-10,5,5,10
2016-02-10,7,21,30
2016-02-10,4,21,24
2016-02-11,5,34,19
2016-02-11,9,36,57
2016-02-11,6,42,26
2016-02-11,9,4,13
2016-02-11,9,11,65
2016-02-11,4,24,72
2016-02-12,3,48,60
2016-02-12,4,48,42
2016-02-12,8,14,51
2016-02-12,3,2,50
2016-02-13,8,11,80
2016-02-13,4,5,20
2016-02-13,5,22,47
2016-02-13,4,44,30
2016-02-13,4,50,87
2016-02-13,1,5,15
2016-02-14,5,32,34
2016-02-14,6,10,42
2016-02-14,9,33,66
2016-02-14,10,23,26
2016-02-14,5,9,33
2016-02-15,2,40,24
2016-02-15,8,49,18
2016-02-16,1,43,43
2016-02-16,8,30,44
2016-02-16,2,21,48
2016-02-16,4,44,21
2016-02-16,6,1,12
2016-02-16,7,50,32
2016-02-17,1,23,29
2016-02-17,6,27,10
2016-02-17,4,36,61
2016-02-17,1,42,24
2016-02-17,7,23,13
2016-02-17,7,42,22
2016-02-17,2,34,27
2016-02-18,7,35,29
2016-02-18,7,7,35
2016-02-18,7,10,37
2016-02-18,1,47,16
2016-02-18,1,44,18
2016-02-19,5,35,33
2016-02-19,1,26,34
2016-02-19,9,45,88
2016-02-20,4,28,74
2016-02-20,9,31,59
2016-02-20,6,48,27
2016-02-20,1,19,40
2016-02-20,6,21,37
2016-02-21,1,24,66
2016-02-21,6,28,70
2016-02-21,1,36,75
2016-02-21,7,41,15
2016-02-21,2,45,74
2016-02-21,3,7,73
2016-02-21,4,47,24
2016-02-21,9,29,70
2016-02-22,8,34,15
2016-02-22,9,36,61
2016-02-22,2,30,32
2016-02-22,1,2,41
2016-02-22,5,30,22
2016-02-22,8,24,51
2016-02-23,1,10,46
2016-02-23,8,34,29
2016-02-23,6,43,30
2016-02-23,1,18,54
2016-02-23,1,49,13
2016-02-23,8,32,37
2016-02-24,3,12,56
2016-02-24,6,25,49
2016-02-24,8,21,39
2016-02-24,3,30,30
2016-02-24,1,26,24
2016-02-24,8,37,34
2016-02-24,6,48,23
2016-02-24,1,29,59
2016-02-24,1,8,66
2016-02-25,7,23,16
2016-02-25,8,36,73
2016-02-25,10,44,34
2016-02-25,5,14,40
2016-02-26,6,22,57
2016-02-26,7,3,18
2016-02-26,6,16,15
2016-02-26,5,4,13
2016-02-26,6,27,15
2016-02-26,9,39,36
2016-02-26,7,32,24
2016-02-27,9,29,67
2016-02-27,5,6,47
2016-02-27,1,34,17
2016-02-27,5,19,30
2016-02-27,5,26,35
2016-02-28,7,3,23
2016-02-28,1,34,25
2016-02-29,4,26,23
2016-02-29,9,36,59
2016-02-29,10,44,24
2016-02-29,5,25,39
2016-02-29,4,48,31
2016-02-29,4,2,39
2016-02-29,8,29,43
2016-02-29,1,14,30
2016-02-29,5,12,38
2016-03-01,3,5,16
2016-03-01,2,33,88
2016-03-01,6,33,61
2016-03-01,3,21,40
2016-03-01,8,46,54
2016-03-02,5,26,27
2016-03-02,3,32,43
2016-03-02,10,14,59
2016-03-02,7,16,16
2016-03-02,2,14,63
2016-03-02,2,16,42
2016-03-02,6,32,36
2016-03-03,2,41,23
2016-03-03,1,36,64
2016-03-03,3,33,86
2016-03-03,5,26,34
2016-03-03,2,26,59
2016-03-03,4,24,71
2016-03-03,7,7,32
2016-03-04,2,49,34
2016-03-04,4,16,30
2016-03-04,1,30,34
2016-03-04,8,1,30
2016-03-04,10,2,78
2016-03-04,10,49,33
2016-03-05,3,41,28
2016-03-05,7,32,34
2016-03-05,8,21,53
2016-03-05,10,8,91
2016-03-05,6,9,40
2016-03-05,8,4,25
2016-03-05,4,1,19
2016-03-05,2,37,44
2016-03-05,6,49,16
2016-03-06,4,30,52
2016-03-06,5,12,58
2016-03-06,5,3,22
2016-03-06,4,38,83
2016-03-06,2,49,43
2016-03-06,1,44,31
2016-03-06,9,17,32
2016-03-06,7,18,74
2016-03-06,8,36,115
2016-03-06,8,48,61
2016-03-07,9,45,52
2016-03-07,10,44,23
2016-03-07,10,35,67
2016-03-07,6,50,35
2016-03-07,3,47,28
2016-03-08,3,4,25
2016-03-08,3,46,65
2016-03-08,8,36,85
2016-03-08,6,8,46
2016-03-08,5,33,51
2016-03-09,3,34,20
2016-03-09,1,20,43
2016-03-09,8,7,43
2016-03-09,3,29,82
2016-03-09,6,37,23
2016-03-09,9,38,80
2016-03-10,9,17,25
2016-03-10,6,9,32
2016-03-10,8,25,97
2016-03-10,2,35,91
2016-03-11,2,11,103
2016-03-11,5,15,85
2016-03-11,7,43,36
2016-03-11,5,19,29
2016-03-11,4,40,46
2016-03-11,3,12,68
2016-03-12,3,39,61
2016-03-12,6,15,70
2016-03-12,7,9,45
2016-03-12,7,4,12
2016-03-12,3,13,106
2016-03-12,4,1,29
2016-03-13,6,34,17
2016-03-13,8,5,24
2016-03-13,2,48,62
2016-03-14,5,16,21
2016-03-14,3,46,57
2016-03-14,1,11,59
2016-03-14,5,34,13
2016-03-14,2,24,62
2016-03-14,9,4,15
2016-03-14,1,50,53
2016-03-14,2,1,18
2016-03-15,9,29,52
2016-03-15,8,49,34
2016-03-16,5,38,61
2016-03-16,9,18,98
2016-03-16,6,40,15
2016-03-17,6,41,20
2016-03-17,1,20,31
2016-03-17,5,10,56
2016-03-17,7,47,20
2016-03-17,8,15,86
2016-03-17,2,2,72
2016-03-17,10,23,24
2016-03-17,5,29,48
2016-03-17,7,2,45
2016-03-17,6,31,39
2016-03-18,6,49,20
2016-03-18,10,40,42
2016-03-18,2,39,51
2016-03-18,7,50,43
2016-03-18,6,18,58
2016-03-19,7,15,75
2016-03-19,3,3,52
2016-03-20,1,4,18
2016-03-20,2,25,120
2016-03-20,2,37,46
2016-03-21,4,42,25
2016-03-21,1,23,13
2016-03-21,2,22,79
2016-03-21,1,14,47
2016-03-21,9,14,50
2016-03-22,1,23,25
2016-03-22,6,32,31
2016-03-22,10,13,75
2016-03-22,7,9,31
2016-03-22,6,40,15
2016-03-23,6,30,33
2016-03-23,10,43,49
2016-03-23,10,21,32
2016-03-23,4,48,54
2016-03-23,6,10,46
2016-03-23,4,46,57
2016-03-23,2,43,64
2016-03-23,6,4,15
2016-03-23,10,10,59
2016-03-24,5,42,28
2016-03-24,8,34,32
2016-03-24,10,37,33
2016-03-24,6,27,18
2016-03-24,7,14,36
2016-03-24,9,24,58
2016-03-24,2,25,93
2016-03-25,2,4,30
2016-03-25,4,23,27
2016-03-25,5,15,71
2016-03-25,3,9,57
2016-03-26,4,29,79
2016-03-26,3,24,70
2016-03-26,7,22,63
2016-03-26,9,21,47
2016-03-27,2,9,78
2016-03-27,4,31,67
2016-03-27,5,2,42
2016-03-27,8,7,75
2016-03-27,6,3,30
2016-03-27,1,45,100
2016-03-27,6,50,59
2016-03-28,10,43,51
2016-03-28,5,41,14
2016-03-28,5,16,12
2016-03-29,9,6,46
2016-03-29,9,10,77
2016-03-29,6,47,19
2016-03-29,9,17,31
2016-03-29,7,19,22
2016-03-29,9,28,98
2016-03-29,2,41,27
2016-03-29,8,26,55
2016-03-29,7,22,39
2016-03-30,4,36,87
2016-03-30,3,30,37
2016-03-30,6,6,30
2016-03-30,4,7,59
2016-03-30,9,42,29
2016-03-30,10,49,37
2016-03-30,2,47,30
2016-03-31,5,34,24
2016-03-31,6,9,37
2016-03-31,8,37,29
2016-03-31,9,25,80
2016-03-31,10,1,22
2016-03-31,4,10,80
2016-03-31,5,11,49
2016-03-31,2,5,21
2016-04-01,1,34,27
2016-04-01,2,19,71
2016-04-01,2,38,134
2016-04-01,3,32,51
2016-04-01,4,36,91
2016-04-01,8,16,45
2016-04-02,7,49,24
2016-04-03,6,35,58
2016-04-03,6,20,54
2016-04-03,1,43,65
2016-04-03,8,12,123
2016-04-03,10,25,139
2016-04-03,9,2,70
2016-04-03,1,15,116
2016-04-03,9,32,68
2016-04-03,2,8,160
2016-04-04,7,34,17
2016-04-04,8,48,51
2016-04-04,3,11,59
2016-04-04,6,7,37
2016-04-04,4,48,60
2016-04-04,7,35,37
2016-04-05,3,45,96
2016-04-05,9,31,83
2016-04-05,8,9,66
2016-04-05,4,34,24
2016-04-05,7,16,24
2016-04-05,9,39,38
2016-04-05,1,46,52
2016-04-05,9,36,102
2016-04-05,7,21,25
2016-04-06,8,32,54
2016-04-06,10,25,109
2016-04-06,5,10,56
2016-04-07,5,24,71
2016-04-07,3,50,87
2016-04-08,9,42,51
2016-04-08,5,38,81
2016-04-08,9,23,42
2016-04-09,10,46,81
2016-04-09,10,21,52
2016-04-09,4,41,30
2016-04-09,9,30,52
2016-04-10,9,3,49
2016-04-10,1,5,30
2016-04-10,1,9,51
2016-04-11,8,6,80
2016-04-11,8,2,69
2016-04-11,9,18,80
2016-04-11,1,9,47
2016-04-12,10,29,92
2016-04-12,2,2,81
2016-04-12,9,32,69
2016-04-12,7,33,51
2016-04-12,6,16,22
2016-04-13,6,30,37
2016-04-13,2,20,54
2016-04-13,2,26,57
2016-04-13,10,19,49
2016-04-13,6,40,25
2016-04-13,6,49,28
2016-04-13,2,37,40
2016-04-14,2,10,101
2016-04-14,10,37,36
2016-04-14,4,33,78
2016-04-14,4,12,76
2016-04-14,5,34,25
2016-04-14,6,29,50
2016-04-14,10,2,74
2016-04-14,3,23,32
2016-04-14,1,20,52
2016-04-15,9,21,55
2016-04-15,2,37,39
2016-04-15,10,2,73
2016-04-16,10,42,64
2016-04-16,2,29,114
2016-04-16,10,32,52
2016-04-17,4,42,60
2016-04-17,1,41,20
2016-04-17,1,48,69
2016-04-17,3,27,33
2016-04-17,4,19,66
2016-04-17,8,21,55
2016-04-18,6,42,25
2016-04-18,7,41,13
2016-04-19,1,36,65
2016-04-19,2,20,70
2016-04-19,7,30,28
2016-04-19,5,10,58
2016-04-19,9,34,33
2016-04-20,2,50,90
2016-04-20,6,15,77
2016-04-20,6,35,54
2016-04-20,7,40,23
2016-04-20,4,35,73
2016-04-21,2,44,37
2016-04-21,2,46,90
2016-04-21,7,10,55
2016-04-21,10,35,91
2016-04-21,5,30,42
2016-04-21,1,46,57
2016-04-21,2,45,97
2016-04-22,9,42,45
2016-04-22,7,50,57
2016-04-22,1,8,80
2016-04-22,6,43,46
2016-04-22,10,35,99
2016-04-23,9,37,45
2016-04-23,7,36,73
2016-04-23,4,7,71
2016-04-23,4,10,86
2016-04-23,6,14,49
2016-04-23,3,3,48
2016-04-23,2,28,125
2016-04-24,9,43,59
2016-04-24,7,18,87
2016-04-24,8,42,70
2016-04-24,3,49,51
2016-04-24,9,32,62
2016-04-24,8,16,27
2016-04-24,7,12,59
2016-04-24,8,23,43
2016-04-24,4,29,99
2016-04-24,6,3,33
2016-04-25,10,4,17
2016-04-25,2,46,62
2016-04-25,2,23,43
2016-04-25,4,5,18
2016-04-25,10,33,69
2016-04-26,5,20,45
2016-04-26,8,33,93
2016-04-26,9,23,27
2016-04-26,10,41,26
2016-04-27,6,34,22
2016-04-28,9,24,81
2016-04-28,8,15,120
2016-04-28,8,30,48
2016-04-28,4,49,48
2016-04-28,2,14,98
2016-04-28,10,35,84
2016-04-29,8,15,126
2016-04-29,9,40,52
2016-04-29,5,49,29
2016-04-29,9,8,92
2016-04-29,10,36,130
2016-04-29,6,9,50
2016-04-29,1,4,24
2016-04-30,9,29,85
2016-04-30,4,4,24
2016-05-01,8,40,66
2016-05-01,6,36,74
2016-05-01,6,18,76
2016-05-01,3,28,152
2016-05-01,8,25,144
2016-05-01,9,9,88
2016-05-01,4,3,57
2016-05-01,9,5,31
2016-05-02,6,5,10
2016-05-02,4,37,32
2016-05-02,6,40,20
2016-05-02,9,15,88
2016-05-02,8,38,106
2016-05-02,5,7,34
2016-05-03,10,43,59
2016-05-03,7,1,14
2016-05-03,6,20,42
2016-05-04,4,29,99
2016-05-04,4,36,81
2016-05-04,2,24,98
2016-05-05,1,26,55
2016-05-05,9,16,32
2016-05-05,4,5,17
2016-05-05,2,35,96
2016-05-05,9,45,102
2016-05-05,8,45,114
2016-05-05,4,32,61
2016-05-06,7,8,92
2016-05-06,8,28,149
2016-05-06,6,3,38
2016-05-06,9,32,60
2016-05-07,2,50,115
2016-05-07,6,36,79
2016-05-07,9,9,81
2016-05-07,3,12,99
2016-05-07,5,44,26
2016-05-07,8,36,114
2016-05-07,4,30,54
2016-05-08,6,22,87
2016-05-08,8,39,69
2016-05-08,8,33,118
2016-05-08,4,20,80
2016-05-08,7,19,39
2016-05-08,3,35,114
2016-05-08,1,42,51
2016-05-09,6,31,57
2016-05-09,8,31,71
2016-05-09,1,37,30
2016-05-10,10,41,27
2016-05-10,5,37,23
2016-05-10,4,13,97
2016-05-11,1,12,81
2016-05-11,3,25,87
2016-05-11,7,26,31
2016-05-11,5,41,24
2016-05-11,1,41,22
2016-05-11,9,39,47
2016-05-12,10,1,24
2016-05-12,7,24,72
2016-05-12,10,20,75
2016-05-12,8,36,116
2016-05-12,2,7,92
2016-05-12,4,5,30
2016-05-12,5,44,16
2016-05-13,7,38,66
2016-05-13,4,37,37
2016-05-13,5,18,62
2016-05-13,3,7,111
2016-05-14,5,25,97
2016-05-14,2,41,39
2016-05-14,1,41,28
2016-05-14,3,31,90
2016-05-14,10,23,38
2016-05-14,7,1,24
2016-05-15,3,21,69
2016-05-15,3,29,107
2016-05-16,6,24,49
2016-05-16,9,19,36
2016-05-16,4,41,17
2016-05-17,3,17,40
2016-05-17,7,8,50
2016-05-17,6,14,36
2016-05-18,7,25,55
2016-05-18,8,27,32
2016-05-18,10,37,38
2016-05-18,1,42,36
2016-05-18,4,46,78
2016-05-18,2,29,106
2016-05-19,1,4,19
2016-05-19,9,27,23
2016-05-19,7,46,58
2016-05-19,7,42,33
2016-05-19,8,34,34
2016-05-20,7,17,36
2016-05-20,7,19,45
2016-05-20,6,48,62
2016-05-21,9,10,97
2016-05-21,3,19,58
2016-05-21,8,46,105
2016-05-21,9,43,72
2016-05-21,8,10,119
2016-05-21,9,7,101
2016-05-21,2,39,82
2016-05-22,6,37,38
2016-05-22,10,18,136
2016-05-22,5,40,38
2016-05-22,9,13,127
2016-05-22,1,25,118
2016-05-22,5,37,24
2016-05-23,3,49,29
2016-05-23,6,44,18
2016-05-23,7,28,61
2016-05-23,6,27,21
2016-05-23,8,2,75
2016-05-24,1,10,76
2016-05-24,9,50,67
2016-05-24,6,25,75
2016-05-24,6,39,39
2016-05-24,7,37,22
2016-05-25,7,22,78
2016-05-25,4,46,54
2016-05-25,6,27,12
2016-05-25,10,22,108
2016-05-25,9,44,34
2016-05-25,9,3,36
2016-05-25,10,36,97
2016-05-26,3,45,99
2016-05-26,6,40,28
2016-05-26,5,12,60
2016-05-26,6,23,26
2016-05-26,3,8,110
2016-05-26,6,28,74
2016-05-27,7,8,62
2016-05-27,4,13,121
2016-05-27,2,32,76
2016-05-27,8,7,105
2016-05-27,8,24,115
2016-05-27,9,40,42
2016-05-27,7,48,42
2016-05-27,5,33,81
2016-05-27,3,12,91
2016-05-27,8,14,110
2016-05-28,1,19,46
2016-05-28,3,7,97
2016-05-28,10,29,110
2016-05-28,3,8,145
2016-05-28,2,40,56
2016-05-28,8,45,128
2016-05-28,7,38,88
2016-05-29,2,31,106
2016-05-29,1,40,32
2016-05-29,4,11,121
2016-05-29,8,49,45
2016-05-29,10,27,27
2016-05-29,6,46,66
2016-05-30,9,41,29
2016-05-30,8,10,90
2016-05-30,5,9,29
2016-05-30,5,8,51
2016-05-30,8,37,36
2016-05-30,9,50,62
2016-05-30,3,9,59
2016-05-30,3,2,49
2016-05-30,10,21,47
2016-05-31,4,32,58
2016-05-31,2,39,64
2016-05-31,10,10,94
2016-06-01,1,41,23
2016-06-01,4,10,101
2016-06-01,1,29,67
2016-06-01,3,20,73
2016-06-01,9,22,97
2016-06-02,5,13,103
2016-06-02,10,21,60
2016-06-02,3,33,120
2016-06-02,3,46,77
2016-06-03,3,13,147
2016-06-03,2,22,157
2016-06-03,6,12,60
2016-06-04,8,30,66
2016-06-04,10,43,74
2016-06-04,3,34,47
2016-06-04,4,7,90
2016-06-04,8,42,65
2016-06-04,7,6,54
2016-06-04,2,3,66
2016-06-05,3,24,120
2016-06-05,6,15,113
2016-06-05,5,20,65
2016-06-05,10,4,44
2016-06-05,9,10,126
2016-06-05,4,24,131
2016-06-06,6,7,41
2016-06-06,3,45,90
2016-06-06,6,48,43
2016-06-06,3,30,35
2016-06-06,5,32,44
2016-06-07,6,49,31
2016-06-07,10,50,87
2016-06-07,8,8,99
2016-06-08,8,7,80
2016-06-08,5,24,52
2016-06-09,4,44,47
2016-06-09,5,42,47
2016-06-09,3,38,114
2016-06-09,9,45,125
2016-06-09,6,9,49
2016-06-09,1,24,76
2016-06-09,1,33,91
2016-06-09,9,12,96
2016-06-09,8,20,75
2016-06-10,5,26,40
2016-06-10,6,37,32
2016-06-10,6,31,60
2016-06-10,4,22,124
2016-06-10,6,42,41
2016-06-10,5,17,33
2016-06-10,4,12,85
2016-06-11,1,6,76
2016-06-11,5,13,100
2016-06-11,3,22,145
2016-06-11,10,40,49
2016-06-11,1,42,40
2016-06-12,2,24,131
2016-06-12,3,37,47
2016-06-12,6,19,43
2016-06-12,10,30,78
2016-06-12,3,30,71
2016-06-12,10,42,64
2016-06-13,5,3,29
2016-06-13,4,3,33
2016-06-13,8,37,29
2016-06-14,6,43,35
2016-06-14,6,42,27
2016-06-14,6,48,52
2016-06-15,5,8,62
2016-06-15,1,3,52
2016-06-15,2,25,137
2016-06-15,1,47,24
2016-06-15,2,1,43
2016-06-15,8,3,59
2016-06-16,7,7,69
2016-06-16,8,24,112
2016-06-16,10,31,72
2016-06-16,9,48,74
2016-06-16,8,25,128
2016-06-16,8,36,120
2016-06-17,5,47,18
2016-06-17,7,37,37
2016-06-17,7,31,60
2016-06-18,10,38,135
2016-06-18,8,38,148
2016-06-18,4,27,26
2016-06-18,6,10,90
2016-06-19,9,16,39
2016-06-19,3,15,153
2016-06-19,8,48,102
2016-06-19,3,24,130
2016-06-19,7,18,78
2016-06-19,8,27,41
2016-06-20,3,46,78
2016-06-20,7,16,16
2016-06-20,7,1,17
2016-06-20,2,35,79
2016-06-20,1,28,86
2016-06-21,2,45,142
2016-06-21,8,37,48
2016-06-21,6,25,96
2016-06-21,3,22,117
2016-06-21,9,40,36
2016-06-21,9,10,95
2016-06-21,4,32,46
2016-06-22,10,22,118
2016-06-22,2,17,58
2016-06-22,8,49,54
2016-06-22,8,1,30
2016-06-22,7,46,53
2016-06-23,4,23,38
2016-06-23,4,17,44
2016-06-23,2,8,133
2016-06-23,10,27,30
2016-06-23,1,18,95
2016-06-23,2,48,86
2016-06-24,4,7,101
2016-06-24,9,19,59
2016-06-24,9,13,136
2016-06-24,8,49,35
2016-06-24,2,43,66
2016-06-24,5,33,76
2016-06-24,4,17,38
2016-06-25,1,5,29
2016-06-25,9,17,53
2016-06-25,3,15,166
2016-06-25,9,23,38
2016-06-26,2,14,124
2016-06-26,1,3,57
2016-06-26,10,13,135
2016-06-26,4,30,65
2016-06-26,10,47,40
2016-06-26,10,1,38
2016-06-27,5,50,50
2016-06-27,5,26,38
2016-06-27,3,33,94
2016-06-27,5,41,12
2016-06-27,5,24,65
2016-06-27,9,21,48
2016-06-28,4,33,91
2016-06-28,10,9,69
2016-06-28,9,1,30
2016-06-28,7,29,49
2016-06-28,1,44,36
2016-06-29,5,33,65
2016-06-29,10,34,24
2016-06-29,6,43,51
2016-06-29,8,42,57
2016-06-29,9,31,79
2016-06-29,5,16,20
2016-06-30,1,28,106
2016-06-30,8,42,64
2016-06-30,10,44,50
2016-06-30,6,42,37
2016-07-01,7,13,78
2016-07-01,8,42,69
2016-07-01,5,46,71
2016-07-01,8,24,129
2016-07-01,7,11,81
2016-07-02,10,1,43
2016-07-02,10,33,120
2016-07-02,4,2,100
2016-07-02,5,8,104
2016-07-02,5,14,64
2016-07-02,10,29,118
2016-07-02,2,28,196
2016-07-03,2,43,126
2016-07-03,9,42,60
2016-07-03,6,16,30
2016-07-04,2,38,120
2016-07-04,4,38,93
2016-07-04,8,45,116
2016-07-04,3,28,118
2016-07-04,2,14,87
2016-07-05,3,3,48
2016-07-05,6,36,71
2016-07-06,6,21,33
2016-07-06,3,38,123
2016-07-06,9,39,50
2016-07-06,5,1,18
2016-07-06,10,6,90
2016-07-06,3,17,45
2016-07-07,9,32,61
2016-07-07,9,45,149
2016-07-07,8,27,38
2016-07-07,1,1,33
2016-07-08,4,20,71
2016-07-08,2,34,42
2016-07-08,5,1,28
2016-07-09,7,21,42
2016-07-09,4,10,139
2016-07-09,6,34,24
2016-07-10,10,28,173
2016-07-10,5,38,101
2016-07-10,10,31,102
2016-07-10,7,3,39
2016-07-10,2,21,76
2016-07-11,2,21,69
2016-07-11,2,16,35
2016-07-11,1,39,38
2016-07-11,4,34,33
2016-07-11,10,44,37
2016-07-11,2,27,26
2016-07-11,1,15,101
2016-07-12,9,39,63
2016-07-12,10,1,24
2016-07-12,9,2,85
2016-07-12,5,6,52
2016-07-13,3,16,37
2016-07-13,8,43,72
2016-07-13,4,33,88
2016-07-14,4,41,24
2016-07-14,9,6,84
2016-07-14,9,46,97
2016-07-14,10,31,96
2016-07-14,10,44,36
2016-07-14,5,49,32
2016-07-15,10,9,82
2016-07-15,6,31,73
2016-07-15,8,37,64
2016-07-15,2,42,78
2016-07-15,8,20,85
2016-07-15,10,26,85
2016-07-16,2,34,54
2016-07-16,1,7,85
2016-07-16,9,14,103
2016-07-16,9,10,112
2016-07-16,8,27,30
2016-07-16,8,17,68
2016-07-17,7,19,38
2016-07-17,6,39,55
2016-07-17,3,32,79
2016-07-17,4,11,124
2016-07-17,7,34,22
2016-07-17,4,22,123
2016-07-17,9,17,51
2016-07-17,7,44,36
2016-07-17,2,24,145
2016-07-17,10,32,72
2016-07-17,6,30,51
2016-07-17,4,26,77
2016-07-18,5,45,81
2016-07-18,2,20,79
2016-07-18,5,12,64
2016-07-18,10,13,116
2016-07-18,3,15,113
2016-07-18,2,46,85
2016-07-18,9,18,96
2016-07-18,3,14,84
2016-07-19,10,5,29
2016-07-19,2,24,116
2016-07-19,9,48,73
2016-07-19,8,41,34
2016-07-19,8,22,123
2016-07-19,10,33,109
2016-07-19,4,28,124
2016-07-20,5,13,80
2016-07-20,2,24,125
2016-07-20,3,34,38
2016-07-20,4,19,56
2016-07-20,4,32,63
2016-07-20,4,11,93
2016-07-21,4,36,113
2016-07-21,7,3,33
2016-07-21,1,41,23
2016-07-21,8,49,51
2016-07-21,2,20,65
2016-07-21,4,15,144
2016-07-21,6,46,56
2016-07-21,5,1,18
2016-07-21,4,7,86
2016-07-22,8,6,114
2016-07-22,4,13,128
2016-07-22,7,9,59
2016-07-22,5,46,66
2016-07-22,9,21,69
2016-07-22,3,41,47
2016-07-22,8,50,131
2016-07-23,4,44,40
2016-07-23,4,43,66
2016-07-23,6,50,79
2016-07-23,10,2,99
2016-07-23,7,22,92
2016-07-23,5,8,96
2016-07-23,4,49,40
2016-07-24,1,15,140
2016-07-24,4,32,90
2016-07-24,5,13,113
2016-07-24,2,5,45
2016-07-25,5,47,16
2016-07-25,10,8,82
2016-07-25,7,48,43
2016-07-25,5,49,19
2016-07-25,3,3,42
2016-07-25,9,20,63
2016-07-26,7,40,29
2016-07-26,7,38,65
2016-07-26,7,47,20
2016-07-27,5,26,46
2016-07-27,9,11,82
2016-07-27,4,19,55
2016-07-27,6,18,68
2016-07-27,9,35,100
2016-07-28,10,21,56
2016-07-28,9,27,34
2016-07-28,10,42,65
2016-07-28,9,33,102
2016-07-28,1,47,24
2016-07-29,1,17,50
2016-07-29,10,43,83
2016-07-29,5,21,40
2016-07-30,3,8,126
2016-07-30,7,46,76
2016-07-31,8,24,132
2016-07-31,7,6,68
2016-07-31,2,19,77
2016-07-31,3,8,134
2016-07-31,2,6,131
2016-07-31,8,22,157
2016-07-31,9,28,165
2016-08-01,6,37,20
2016-08-01,1,8,64
2016-08-01,1,47,19
2016-08-01,6,15,70
2016-08-02,5,10,67
2016-08-02,3,11,87
2016-08-02,7,31,51
2016-08-02,6,39,40
2016-08-02,8,26,78
2016-08-03,8,13,129
2016-08-03,4,34,23
2016-08-03,5,22,68
2016-08-03,5,13,68
2016-08-03,9,5,19
2016-08-04,1,44,27
2016-08-04,5,48,52
2016-08-04,8,42,54
2016-08-04,7,4,13
2016-08-04,7,47,16
2016-08-05,10,15,143
2016-08-05,3,37,46
2016-08-05,1,30,36
2016-08-05,10,11,110
2016-08-05,8,47,43
2016-08-05,7,42,38
2016-08-06,4,17,46
2016-08-06,7,29,53
2016-08-06,8,37,56
2016-08-06,1,19,65
2016-08-06,2,36,152
2016-08-06,7,22,76
2016-08-06,5,8,86
